cn,arxiv_id,doi,inspire_url,title
879276,1011.5871,10.1103/PhysRevD.86.014001,https://inspirehep.net/literature/879276,"Transverse single spin asymmetry in the Drell-Yan process"
879323,1011.5444,10.1007/JHEP06(2012)090,https://inspirehep.net/literature/879323,"QCD parton showers and NLO EW corrections to Drell-Yan"
879359,1011.5250,10.1063/1.3647112,https://inspirehep.net/literature/879359,"Modeling QCD for Hadron Physics"
879362,1011.5247,"",https://inspirehep.net/literature/879362,"Parton distributions at the dawn of the LHC"
879389,1012.0836,10.1016/j.nuclphysb.2011.03.017,https://inspirehep.net/literature/879389,"Reweighting NNPDFs: the W lepton asymmetry"
880167,1012.2051,10.1088/1742-6596/295/1/012164,https://inspirehep.net/literature/880167,"Prospects of polarized fixed target Drell-Yan experiments"
881675,1012.3565,10.1088/1742-6596/295/1/012062,https://inspirehep.net/literature/881675,"New insight on the Sivers transverse momentum dependent distribution function"
881846,1012.4179,10.1103/PhysRevD.83.054010,https://inspirehep.net/literature/881846,"Twist-4 contributions to the azimuthal asymmetry in SIDIS"
881863,1012.4098,10.1103/PhysRevD.83.054029,https://inspirehep.net/literature/881863,"Next-to-leading-order correction to pion form factor in $k_T$ factorization"
882024,1012.5296,10.1103/PhysRevD.83.054025,https://inspirehep.net/literature/882024,"The relation between TMDs and PDFs in the covariant parton model approach"
882098,1012.5104,10.1088/1367-2630/13/5/053033,https://inspirehep.net/literature/882098,"Charged-particle multiplicities in pp interactions measured with the ATLAS detector at the LHC"
882319,1012.4629,10.1088/0954-3899/38/4/045102,https://inspirehep.net/literature/882319,"Constraining the initial state granularity with bulk observables in Au+Au collisions at $\sqrt{s_{\rm NN}}=200$ GeV"
882534,1012.5382,10.1016/j.physletb.2011.03.012,https://inspirehep.net/literature/882534,"Measurement of the production cross section for W-bosons in association with jets in $pp$ collisions at $\sqrt{s}=7$ TeV with the ATLAS detector"
886337,1102.0060,10.1063/1.3631530,https://inspirehep.net/literature/886337,"Large-x PDFs and the Drell-Yan Process"
886505,1102.0459,10.1016/j.physletb.2011.03.033,https://inspirehep.net/literature/886505,"Search for Massive Long-lived Highly Ionising Particles with the ATLAS Detector at the LHC"
886612,1102.0685,10.1063/1.3601430,https://inspirehep.net/literature/886612,"Phenomenology of transverse-spin and transverse-momentum effects in hard processes"
886816,1102.0892,10.5689/UA-PROC-2010-09/34,https://inspirehep.net/literature/886816,"Theory of transverse-momentum parton densities: Solving the puzzle of divergences"
887012,"","",https://inspirehep.net/literature/887012,"The W Charge Asymmetry: Measurement of the Proton Structure with the ATLAS detector"
887036,"","",https://inspirehep.net/literature/887036,"Measurement of Transverse Momentum Dependent Asymmetries with COMPASS Experiment at CERN"
887056,"","",https://inspirehep.net/literature/887056,"Prospects for Kaluza-Klein Excitations Search in the Di-Lepton Channel at the LHC"
887104,"","",https://inspirehep.net/literature/887104,"Standard Model Z/gamma to ee production in early data at ATLAS"
889037,1102.1883,"",https://inspirehep.net/literature/889037,"Fermion Condensate as Higgs substitute"
889049,1102.1855,10.1016/j.nuclphysa.2012.05.004,https://inspirehep.net/literature/889049,"Heavy lepton pair production in nucleus-nucleus collisions at LHC energy: A Case study"
889546,1102.2696,10.1103/PhysRevLett.106.172002,https://inspirehep.net/literature/889546,"Measurement of Dijet Azimuthal Decorrelations in $pp$ Collisions at $\sqrt{s}=7$ TeV"
889551,1102.2679,10.1007/JHEP04(2011)062,https://inspirehep.net/literature/889551,"Soft-Gluon-Pole Contribution in Single Transverse-Spin Asymmetries of Drell-Yan Processes"
889897,1102.3489,10.1088/1674-1137/35/5/009,https://inspirehep.net/literature/889897,"$\pi$-$J/\psi$ Correlation and Elliptic Flow Parameter $v_2$ of Charmed Mesons at RHIC Energy"
890185,1102.4214,10.1016/j.physletb.2011.03.067,https://inspirehep.net/literature/890185,"SIDIS in the target fragmentation region: Polarized and transverse momentum dependent fracture functions"
890261,1102.3946,10.1103/PhysRevD.83.056008,https://inspirehep.net/literature/890261,"Model-independent constraints on the shape parameters of dilepton angular distributions"
890321,1102.4569,"",https://inspirehep.net/literature/890321,"Gauge Links, TMD-Factorization, and TMD-Factorization Breaking"
890521,1102.4704,10.1007/JHEP05(2011)041,https://inspirehep.net/literature/890521,"Unified framework for generalized and transverse-momentum dependent parton distributions within a 3Q light-cone picture of the nucleon"
890909,1102.5435,10.1103/PhysRevLett.106.212301,https://inspirehep.net/literature/890909,"Study of Z boson production in PbPb collisions at $\sqrt{s_{NN}}$ = 2.76 TeV"
891125,1012.4037,10.3204/DESY-PROC-2010-01/264,https://inspirehep.net/literature/891125,"ALICE first physics results"
891389,1103.0555,10.1016/j.ppnp.2011.06.001,https://inspirehep.net/literature/891389,"Structure Functions"
891494,1103.0908,10.1103/PhysRevD.83.114032,https://inspirehep.net/literature/891494,"Double Sivers effect asymmetries and their impact on transversity measurements at RHIC"
891896,1103.1649,10.1103/PhysRevC.85.015202,https://inspirehep.net/literature/891896,"Semi-Inclusive Charged-Pion Electroproduction off Protons and Deuterons: Cross Sections, Ratios and Access to the Quark-Parton Model at Low Energies"
892005,1103.2084,10.1103/PhysRevD.84.034038,https://inspirehep.net/literature/892005,"Polarized and unpolarized Drell-Yan angular distribution in the helicity formalism"
892532,1103.2369,10.1016/j.physletb.2011.05.071,https://inspirehep.net/literature/892532,"Precision determination of $\alpha_s$ using an unbiased global NLO parton set"
893265,1103.3861,10.1103/PhysRevLett.107.062001,https://inspirehep.net/literature/893265,"Probing Gluonic Spin-Orbit Correlations in Photon Pair Production"
893662,1103.4605,10.1103/PhysRevC.83.064901,https://inspirehep.net/literature/893662,"Directed flow at mid-rapidity in event-by-event hydrodynamics"
893666,1103.4587,10.1103/PhysRevLett.106.192001,https://inspirehep.net/literature/893666,"Production of the Exotic $1^{--}$ Hadrons $\phi(2170)$, X(4260) and $Y_b(10890)$ at the LHC and Tevatron via the Drell-Yan Mechanism"
894312,1103.5699,10.1103/PhysRevLett.106.241801,https://inspirehep.net/literature/894312,"First Measurement of the Angular Coefficients of Drell-Yan $e^{+}e^{-}$ pairs in the Z Mass Region from $p\bar{p}$ Collisions at $\sqrt{s}$ = 1.96 TeV"
894457,1103.5977,10.1103/PhysRevD.83.114044,https://inspirehep.net/literature/894457,"Naive time-reversal odd phenomena in semi-inclusive deep-inelastic scattering from light-cone constituent quark models"
894560,1103.6269,10.1103/PhysRevC.84.054912,https://inspirehep.net/literature/894560,"$J/\psi$ suppression at forward rapidity in Au+Au collisions at $\sqrt{s_{NN}}=200$ GeV"
894580,1103.6201,"",https://inspirehep.net/literature/894580,"Multiple Parton Interactions Studies at CMS"
894691,1104.0168,"",https://inspirehep.net/literature/894691,"Evolution of transverse-momentum-dependent densities"
894707,1104.0117,10.1103/PhysRevD.83.114024,https://inspirehep.net/literature/894707,"A phenomenological study on single transverse-spin asymmetry for inclusive light-hadron productions at RHIC"
895006,1104.0686,10.1103/PhysRevD.84.011502,https://inspirehep.net/literature/895006,"SCET, Light-Cone Gauge and the T-Wilson Lines"
895863,1104.2056,10.1103/PhysRevD.83.113008,https://inspirehep.net/literature/895863,"The Impact of PDF uncertainties on the measurement of the W boson mass at the Tevatron and the LHC"
896621,1104.3725,10.1140/epjc/s10052-011-1699-x,https://inspirehep.net/literature/896621,"Energy dependence of the saturation scale and the charged multiplicity in pp and AA collisions"
896775,1104.3512,10.1103/PhysRevD.83.114023,https://inspirehep.net/literature/896775,"Threshold-Resummed Cross Section for the Drell-Yan Process in Pion-Nucleon Collisions at COMPASS"
896844,1104.3961,10.1016/j.ppnp.2011.04.001,https://inspirehep.net/literature/896844,"Future Prospects for Hadron Physics at PANDA"
897028,1104.4398,10.1103/PhysRevD.84.011101,https://inspirehep.net/literature/897028,"Search for Contact Interactions in Dimuon Events from $pp$ Collisions at $\sqrt{s}=7$ TeV with the ATLAS Detector"
897350,1104.5164,"",https://inspirehep.net/literature/897350,"Factorization at the LHC: From PDFs to Initial State Jets"
897419,1104.5410,10.1103/PhysRevD.84.034010,https://inspirehep.net/literature/897419,"The $\sin2\phi$ azimuthal asymmetry in single longitudinally polarized $\pi N$ Drell-Yan process"
897682,1104.5545,10.1140/epjc/s10052-011-1807-y,https://inspirehep.net/literature/897682,"Three-dimensional parton distribution functions $g_{1T}$ and $h_{1L}^\perp$ in the polarized proton-antiproton Drell-Yan process"
897700,1104.5651,10.1103/PhysRevD.84.034039,https://inspirehep.net/literature/897700,"On the Origin of Model Relations among Transverse-Momentum Dependent Parton Distributions"
898643,1105.1036,10.1016/j.physletb.2011.06.021,https://inspirehep.net/literature/898643,"Hard- and soft-fermion-pole contributions to single transverse-spin asymmetry for Drell-Yan process"
899296,1105.2543,10.1016/j.physletb.2011.07.006,https://inspirehep.net/literature/899296,"On a possible node in the Sivers and Qiu-Sterman functions"
899324,1105.2438,10.1007/JHEP07(2011)076,https://inspirehep.net/literature/899324,"Long-range and short-range dihadron angular correlations in central PbPb collisions at a nucleon-nucleon center of mass energy of 2.76 TeV"
900651,1105.3865,10.1103/PhysRevLett.107.032301,https://inspirehep.net/literature/900651,"Higher harmonic anisotropic flow measurements of charged particles in Pb-Pb collisions at $\sqrt{s_{NN}}$=2.76 TeV"
900703,1105.3928,10.1103/PhysRevLett.107.252301,https://inspirehep.net/literature/900703,"Measurements of Higher-Order Flow Harmonics in Au+Au Collisions at $\sqrt{s_{NN}} = 200$ GeV"
901081,1105.4804,10.1007/JHEP07(2011)065,https://inspirehep.net/literature/901081,"Gauge links for transverse momentum dependent correlators at tree-level"
901235,1105.5112,10.1103/PhysRevLett.107.172301,https://inspirehep.net/literature/901235,"Suppression of back-to-back hadron pairs at forward rapidity in $d+$Au Collisions at $\sqrt{s_{NN}}=200$ GeV"
901427,1105.5171,10.1103/PhysRevD.84.094014,https://inspirehep.net/literature/901427,"An Exclusive Soft Function for Drell-Yan at Next-to-Next-to-Leading Order"
901800,1105.5415,10.1103/PhysRevC.84.064907,https://inspirehep.net/literature/901800,"Initial fluctuation effect on harmonic flow in high-energy heavy-ion collisions"
902298,1106.0266,10.1103/PhysRevLett.107.152002,https://inspirehep.net/literature/902298,"QCD Resummation for Single Spin Asymmetries"
902334,1106.0139,10.1103/PhysRevD.84.014015,https://inspirehep.net/literature/902334,"Quark Wigner Distributions and Orbital Angular Momentum"
912560,1106.0647,10.1016/j.physletb.2011.07.067,https://inspirehep.net/literature/912560,"Measurement of the ratio of the 3-jet to 2-jet cross sections in $pp$ collisions at $\sqrt{s} = 7$ TeV"
912912,1106.1375,10.1103/PhysRevD.84.034019,https://inspirehep.net/literature/912912,"Single Spin Asymmetry Scaling in the Forward Rapidity Region at RHIC"
913010,1106.1145,"",https://inspirehep.net/literature/913010,"Transverse Momentum Dependent Parton Density Functions and a Self-similarity based Model of Proton Structure Function F2(x,Q2) at Large and Small x"
913470,1106.2293,10.1016/j.physletb.2011.09.044,https://inspirehep.net/literature/913470,"Precise measurements of beam spin asymmetries in semi-inclusive $\pi^0$ production"
914188,1106.4005,10.1007/JHEP08(2011)151,https://inspirehep.net/literature/914188,"Direct stau production at hadron colliders in cosmologically motivated scenarios"
916536,1106.6294,"",https://inspirehep.net/literature/916536,"Accurate QCD Predictions for New Variables to Study Dilepton Transverse Momentum"
916583,1106.6164,"",https://inspirehep.net/literature/916583,"Impact of Double TMD Effects on Transversity Measurements at RHIC"
917009,1107.0882,10.1007/JHEP08(2011)034,https://inspirehep.net/literature/917009,"Measurement of $V^0$ production ratios in $pp$ collisions at $\sqrt{s} = 0.9$ and $7~\rm{TeV}$"
918944,1107.3496,10.1140/epja/i2011-11113-5,https://inspirehep.net/literature/918944,"Multidimensional Study of Hadronization in Nuclei"
919107,1107.3809,10.1007/s00601-012-0311-8,https://inspirehep.net/literature/919107,"Transverse-Momentum Distributions and Spherical Symmetry"
919295,1107.3984,"",https://inspirehep.net/literature/919295,"Quark Wigner Distributions"
919300,1107.3973,"",https://inspirehep.net/literature/919300,"TMD-Factorization, Factorization Breaking and Evolution"
919393,1107.4227,"",https://inspirehep.net/literature/919393,"Measurements of Double-Spin Asymmetries in SIDIS of Longitudinally Polarized Leptons off Transversely Polarized Protons"
919579,1107.4446,"",https://inspirehep.net/literature/919579,"Sivers Distribution Functions and the Latest SIDIS Data"
920222,1107.5294,10.1007/JHEP10(2011)021,https://inspirehep.net/literature/920222,"Bessel-Weighted Asymmetries in Semi Inclusive Deep Inelastic Scattering"
921469,1107.5830,10.1103/PhysRevD.85.015023,https://inspirehep.net/literature/921469,"Discovery in Drell-Yan Processes at the LHC"
921788,1108.0566,10.1007/JHEP10(2011)007,https://inspirehep.net/literature/921788,"Measurement of the Drell-Yan Cross Section in $pp$ Collisions at $\sqrt{s}=7$ TeV"
921987,1108.0717,10.1103/PhysRevC.84.044907,https://inspirehep.net/literature/921987,"Higher-order anisotropic flows and dihadron correlations in Pb-Pb collisions at $\sqrt{s_{NN}}=2.76$ TeV in a multiphase transport model"
922005,1108.0811,10.1142/S2010194511001644,https://inspirehep.net/literature/922005,"Transverse-momentum-dependent parton distributions at the edge of the lightcone"
922008,1108.0827,10.1016/j.physletb.2011.09.067,https://inspirehep.net/literature/922008,"Testing the process dependence of the Sivers function via hadron distributions inside a jet"
922415,1108.1758,10.1016/j.nuclphysb.2011.10.018,https://inspirehep.net/literature/922415,"Reweighting and Unweighting of Parton Distributions and the LHC W lepton asymmetry data"
924716,1108.4612,"",https://inspirehep.net/literature/924716,"Wilson lines in the operator definition of TMDs: Spin degrees of freedom and renormalization"
925057,1108.4974,10.1103/PhysRevD.84.074036,https://inspirehep.net/literature/925057,"Azimuthal asymmetries in single polarized proton-proton Drell-Yan processes"
925452,1108.5287,"",https://inspirehep.net/literature/925452,"Description of Fully Differential Drell-Yan Pair Production"
925589,1108.5400,10.1016/j.nuclphysa.2012.11.010,https://inspirehep.net/literature/925589,"Photon and Eta Production in p+Pb and p+C Collisions at $\sqrt{s_{NN}} = 17.4$ GeV"
925617,1112.0385,10.1016/j.nuclphysa.2011.06.031,https://inspirehep.net/literature/925617,"Large mass dilepton production from jet-dilepton conversion in the quark-gluon plasma"
925720,1108.6018,10.1016/j.physletb.2011.12.056,https://inspirehep.net/literature/925720,"Measurement of the pseudorapidity and transverse momentum dependence of the elliptic flow of charged particles in lead-lead collisions at $\sqrt{s_{NN}}=2.76$ TeV with the ATLAS detector"
926141,1109.0360,10.1063/1.3700621,https://inspirehep.net/literature/926141,"Forward Jet-like Event Spin-dependent Properties in Polarized p+p Collisions at $\sqrt{s}=200$ GeV"
926156,1109.0309,10.1140/epjc/s10052-011-1802-3,https://inspirehep.net/literature/926156,"Prospects for observation of double parton scattering with four-muon final states at LHCb"
926319,1109.0650,"",https://inspirehep.net/literature/926319,"AnDY: Overview and Plans Feasibility Test of Large Rapidity Drell-Yan Production at RHIC"
926682,1109.1354,10.1103/PhysRevD.84.094005,https://inspirehep.net/literature/926682,"Gluon Distribution Functions and Higgs Boson Production at Moderate Transverse Momentum"
927045,1109.2205,"",https://inspirehep.net/literature/927045,"Measurement of the Drell-Yan differential cross section at 7 TeV"
927083,1109.2521,10.1393/ncc/i2012-11200-3,https://inspirehep.net/literature/927083,"The Adventure and the Prize"
927103,1109.2133,10.1088/0954-3899/38/12/124121,https://inspirehep.net/literature/927103,"Cold nuclear matter physics at forward rapidities from d+Au collisions in PHENIX"
927105,1109.2501,10.1016/j.physletb.2012.01.060,https://inspirehep.net/literature/927105,"Harmonic decomposition of two-particle angular correlations in Pb-Pb collisions at $\sqrt{s_{NN}}=$ 2.76 TeV"
927219,1109.2845,"",https://inspirehep.net/literature/927219,"COMPASS - a facility to study QCD"
927513,1109.3445,10.1007/JHEP01(2012)036,https://inspirehep.net/literature/927513,"SUSY QCD corrections to electroweak gauge boson production with an associated jet at the LHC"
927519,1109.3232,10.1103/PhysRevD.84.114004,https://inspirehep.net/literature/927519,"Transverse momentum dependent twist-three result for polarized Drell-Yan processes"
928286,1109.5113,"",https://inspirehep.net/literature/928286,"Highlights of D0 QCD Related Analyses"
928289,1109.5141,10.1103/PhysRevD.85.072004,https://inspirehep.net/literature/928289,"Measurement of the inclusive $W^\pm$ and Z/gamma cross sections in the electron and muon decay channels in $pp$ collisions at $\sqrt{s}=7$ TeV with the ATLAS detector"
929712,1109.5864,"",https://inspirehep.net/literature/929712,"Three-dimensional imaging of the nucleon in momentum space"
929848,1109.6027,10.1007/JHEP02(2012)124,https://inspirehep.net/literature/929848,"Electroweak Gauge-Boson Production at Small $q_T$: Infrared Safety from the Collinear Anomaly"
929858,1109.6256,10.1140/epjc/s10052-012-2187-7,https://inspirehep.net/literature/929858,"Dipole Showers and Automated NLO Matching in Herwig++"
929863,1109.6293,10.1103/PhysRevD.85.045003,https://inspirehep.net/literature/929863,"On the linearly polarized gluon distributions in the color dipole model"
930238,1109.6695,10.1140/epjc/s10052-011-1827-7,https://inspirehep.net/literature/930238,"Drell-Yan diffraction: Breakdown of QCD factorisation"
930317,1110.0153,"",https://inspirehep.net/literature/930317,"The Angular Coefficients and $A_{fb}$ of Drell-Yan $e^{+}e^{-}$ Pairs in the Z Mass Region from $p\bar{p}$ Collision at $\sqrt{s}$ = 1.96 TeV"
930463,1110.0579,10.1103/PhysRevLett.108.072302,https://inspirehep.net/literature/930463,"Identified hadron compositions in p+p and Au+Au collisions at high transverse momenta at $\sqrt{s_{_{NN}}} = 200$ GeV"
930710,1110.0839,10.1007/JHEP04(2012)132,https://inspirehep.net/literature/930710,"Fully-Unintegrated Parton Distribution and Fragmentation Functions at Perturbative $k_T$"
931250,1110.1903,10.1016/j.nuclphysa.2012.01.012,https://inspirehep.net/literature/931250,"Parton Energy Loss and Modified Beam Quark Distribution Functions in Drell-Yan Process in p+A Collisions"
939559,1110.2682,10.1103/PhysRevD.84.112002,https://inspirehep.net/literature/939559,"Measurement of the weak mixing angle with the Drell-Yan process in proton-proton collisions at the LHC"
939569,1110.2483,10.1016/j.physletb.2011.11.053,https://inspirehep.net/literature/939569,"Precision NNLO determination of $\alpha_s(M_Z)$ using an unbiased global parton set"
940006,1110.3042,"",https://inspirehep.net/literature/940006,"Updated Report on Acceleration of Polarized Protons to 120-150 GeV/c at Fermilab"
940151,1110.3771,10.1103/PhysRevD.85.052006,https://inspirehep.net/literature/940151,"Measurement of the inclusive jet cross section in $p \bar {p}$ collisions at $\sqrt{s}=1.96$ TeV"
940367,1110.4009,10.1007/JHEP01(2012)044,https://inspirehep.net/literature/940367,"Probing the low transverse momentum domain of Z production with novel variables"
940775,1110.4845,10.1088/1742-6596/381/1/012030,https://inspirehep.net/literature/940775,"Spin Physics at COMPASS"
941555,1110.4973,10.1103/PhysRevD.85.032002,https://inspirehep.net/literature/941555,"Measurement of the Rapidity and Transverse Momentum Distributions of $Z$ Bosons in $pp$ Collisions at $\sqrt{s}=7$ TeV"
943373,1110.6102,10.1393/ncc/i2012-11176-x,https://inspirehep.net/literature/943373,"Hadron Tomography through Wigner Distributions"
943374,1110.6099,10.1393/ncc/i2012-11168-x,https://inspirehep.net/literature/943374,"Universality and Evolution of TMDs"
943429,1110.6428,10.1103/PhysRevD.85.034043,https://inspirehep.net/literature/943429,"The QCD Evolution of the Sivers Function"
943750,1110.6582,10.1007/JHEP12(2011)117,https://inspirehep.net/literature/943750,"Drell-Yan lepton pair production at high energies in the $k_t$-factorization approach"
943764,1110.6757,10.1393/ncc/i2012-11184-x,https://inspirehep.net/literature/943764,"Transversity studies with a polarized $^3He$ target"
944566,1111.1145,10.22323/1.134.0289,https://inspirehep.net/literature/944566,"Compatibility of global NPDF analyses of neutrino DIS and charged-lepton DIS data"
945042,1111.1740,10.1103/PhysRevD.85.014021,https://inspirehep.net/literature/945042,"Transverse Momentum Dependent Fragmentation and Quark Distribution Functions from the NJL-jet Model"
945498,1111.2690,10.1103/PhysRevD.85.032009,https://inspirehep.net/literature/945498,"Measurement of the production cross section for Z/gamma* in association with jets in $pp$ collisions at $\sqrt{s}=7$ TeV with the ATLAS detector"
946116,1111.3717,10.1103/PhysRevD.85.114011,https://inspirehep.net/literature/946116,"Collinear Factorization for Single Transverse-Spin Asymmetry in Drell-Yan Processes"
946664,1111.4249,10.1103/PhysRevD.85.094510,https://inspirehep.net/literature/946664,"Sivers and Boer-Mulders observables from lattice QCD"
946813,1111.4996,10.1007/JHEP07(2012)002,https://inspirehep.net/literature/946813,"Factorization Theorem For Drell-Yan At Low $q_T$ And Transverse Momentum Distributions On-The-Light-Cone"
955174,1111.6069,10.1016/j.physletb.2012.03.025,https://inspirehep.net/literature/955174,"Pretzelosity TMD and Quark Orbital Angular Momentum"
1079217,1111.6624,10.1007/JHEP05(2012)151,https://inspirehep.net/literature/1079217,"Soft-gluon resummation for slepton-pair production at hadron colliders"
1079925,1112.0696,"",https://inspirehep.net/literature/1079925,"Geometry of Gauge Links in Operator Definitions of Transverse-Momentum Dependent PDFs: A Comparative View"
1079929,1112.0626,10.1393/ncc/i2012-11180-2,https://inspirehep.net/literature/1079929,"Transversity from First Principles in QCD"
1079981,1112.0613,"",https://inspirehep.net/literature/1079981,"The effect of initial fluctuations on bottomonia suppression in relativistic heavy-ion collisions"
1080122,1112.1161,10.1103/PhysRevD.85.034030,https://inspirehep.net/literature/1080122,"Three-gluon contribution to the single spin asymmetry in Drell-Yan and direct-photon processes"
1080490,1112.1812,"",https://inspirehep.net/literature/1080490,"A feasibility experiment at RHIC to measure the analyzing power for Drell-Yan production (A$_N$DY)"
1080737,1112.2097,10.5506/APhysPolBSupp.5.231,https://inspirehep.net/literature/1080737,"Production of multi-strange baryons in 7 TeV proton-proton collisions with ALICE"
1080914,1112.2503,10.1103/PhysRevC.85.044903,https://inspirehep.net/literature/1080914,"Constraining the Physics of Jet Quenching"
1080945,1112.2222,10.1016/j.physletb.2012.03.038,https://inspirehep.net/literature/1080945,"Light vector meson production in $pp$ collisions at $\sqrt{s}=7$ TeV"
1082012,1112.4423,10.1103/PhysRevLett.108.242003,https://inspirehep.net/literature/1082012,"Calculation of TMD Evolution for Transverse Single Spin Asymmetry Measurements"
1082984,1112.6324,10.1103/PhysRevD.85.074028,https://inspirehep.net/literature/1082984,"Global Analysis of Nuclear Parton Distributions"
1087342,1202.0704,10.1007/JHEP06(2012)036,https://inspirehep.net/literature/1087342,"Measurement of the Inclusive Production Cross Sections for Forward Jets and for Dijet Events with One Forward and One Central Jet in $pp$ Collisions at $\sqrt{s}=7$ TeV"
1087344,1202.0700,10.1016/j.physletb.2012.05.023,https://inspirehep.net/literature/1087344,"T-odd quark-gluon-quark correlation function in the diquark model"
1087901,1202.0901,"",https://inspirehep.net/literature/1087901,"Min-Bias and the Underlying Event at the LHC"
1087988,"",10.25560/9209,https://inspirehep.net/literature/1087988,"$V^0$ production ratios at LHCb and the alignment of its RICH detectors"
1088014,"",10.7907/70RY-J571,https://inspirehep.net/literature/1088014,"Inclusive Jet Cross Sections in Proton-Proton Collisions at 7.0 TeV Center-of-Mass Energy with the ATLAS Detector at the Large Hadron Collider"
1088026,"","",https://inspirehep.net/literature/1088026,"Measurement of $Z/\gamma^{*} \rightarrow \mu\mu$ differential cross section with the ATLAS experiment at LHC"
1088031,"",10.13097/archive-ouverte/unige:17313,https://inspirehep.net/literature/1088031,"Cross section of $W$ and $Z$ inclusive production and the $W/Z$ cross section ratio in association with one jet for the boson decaying into electron(s) with ATLAS 7 TeV data"
1088034,"","",https://inspirehep.net/literature/1088034,"Measurement of the inclusive jet cross-section in proton-proton collisions at $\sqrt{s}$ = 7 TeV with the ATLAS detector"
1088167,"","",https://inspirehep.net/literature/1088167,"Commissioning of the LHCb Inner Tracker and measurement of $V^0$-particle production in $pp$ collisions at 0.9 TeV"
1088563,1202.1910,"",https://inspirehep.net/literature/1088563,"Probing Strangeness in Hard Processes: The science case of a RICH detector for CLAS12"
1088724,1202.2281,10.1103/PhysRevD.86.054009,https://inspirehep.net/literature/1088724,"Parton Distribution Functions and Benchmark Cross Sections at NNLO"
1088823,1202.2554,10.1140/epjc/s10052-012-1945-x,https://inspirehep.net/literature/1088823,"Study of High-pT Charged Particle Suppression in PbPb Compared to $pp$ Collisions at $\sqrt{s_{NN}}=2.76$ TeV"
1089361,1202.3679,10.1016/j.nuclphysa.2013.01.014,https://inspirehep.net/literature/1089361,"Production of Photons and Dileptons in the Glasma"
1089398,1202.3794,10.1103/PhysRevD.85.114009,https://inspirehep.net/literature/1089398,"A QCD Analysis of Double Parton Scattering: Color Correlations, Interference Effects and Evolution"
1089836,1202.4642,10.1016/j.nuclphysbps.2012.03.006,https://inspirehep.net/literature/1089836,"PDF fit in the fixed-flavor-number scheme"
1090064,1202.5022,10.1016/j.physletb.2012.04.058,https://inspirehep.net/literature/1090064,"Jet Momentum Dependence of Jet Quenching in PbPb Collisions at $\sqrt{s_{NN}}=2.76$ TeV"
1090169,1202.5034,10.1016/j.physletb.2012.05.044,https://inspirehep.net/literature/1090169,"What is Double Parton Scattering?"
1090428,1202.5537,"",https://inspirehep.net/literature/1090428,"Scaling patterns for the suppression of charged hadron yields in Pb+Pb collisions at $\sqrt{s_{NN}}$ = 2.76 TeV: Constraints on transport coefficients"
1093005,1203.1290,10.1103/PhysRevD.85.094028,https://inspirehep.net/literature/1093005,"Strange Quark PDFs and Implications for Drell-Yan Boson Production at the LHC"
1093488,1203.2160,10.1007/JHEP09(2012)112,https://inspirehep.net/literature/1093488,"Suppression of high transverse momentum D mesons in central Pb-Pb collisions at $\sqrt{s_{NN}}=2.76$ TeV"
1093675,1203.2882,10.1103/PhysRevLett.109.202302,https://inspirehep.net/literature/1093675,"Anisotropic flow in event-by-event ideal hydrodynamic simulations of $\sqrt{s_{NN}}=200$ GeV Au+Au collisions"
1093733,1203.3087,10.1103/PhysRevC.86.014907,https://inspirehep.net/literature/1093733,"Measurement of the azimuthal anisotropy for charged particle production in $\sqrt{s_{NN}}=2.76$ TeV lead-lead collisions with the ATLAS detector"
1094040,1203.3605,"",https://inspirehep.net/literature/1094040,"Scaling patterns for azimuthal anisotropy in Pb+Pb collisions at $\sqrt{s_{NN}}$ = 2.76 TeV: Further constraints on transport coefficients"
1094567,1203.5006,10.3254/978-1-61499-197-7-197,https://inspirehep.net/literature/1094567,"Models for TMDs and numerical methods"
1094878,1203.5579,10.1140/epjc/s10052-012-2037-7,https://inspirehep.net/literature/1094878,"Azimuthal asymmetries in lepton-pair production at a fixed-target experiment using the LHC beams (AFTER)"
1094890,1203.5773,10.1007/JHEP06(2012)159,https://inspirehep.net/literature/1094890,"NLL+NNLO predictions for jet-veto efficiencies in Higgs-boson and Drell-Yan production"
1095100,1203.5865,10.1016/j.physletb.2012.06.056,https://inspirehep.net/literature/1095100,"Measurement of the photon$+b$-jet production differential cross section in $p\bar{p}$ collisions at $\sqrt{s}=1.96$ TeV"
1095368,1203.6415,10.1007/JHEP11(2012)156,https://inspirehep.net/literature/1095368,"Single Spin Asymmetry in Lepton Angular Distribution of Drell-Yan Processes"
1102930,1204.0777,10.1103/PhysRevC.87.034904,https://inspirehep.net/literature/1102930,"Transverse-Momentum Dependence of the $J/\psi$ Nuclear Modification in $d+$Au Collisions at $\sqrt{s_{NN}}=200$ GeV"
1104766,1204.1239,10.1103/PhysRevD.86.014028,https://inspirehep.net/literature/1104766,"A Strategy towards the extraction of the Sivers function with TMD evolution"
1107658,1204.1411,10.1140/epjc/s10052-012-2080-4,https://inspirehep.net/literature/1107658,"Measurement of the Underlying Event in the Drell-Yan Process in Proton-Proton Collisions at $\sqrt{s}=7$ TeV"
1111142,1204.3797,10.3204/DESY-PROC-2012-02/33,https://inspirehep.net/literature/1111142,"Global Analysis of Nuclear PDFs"
1112011,1204.4811,10.1103/PhysRevC.91.015203,https://inspirehep.net/literature/1112011,"A New Conception in Describing the Drell-Yan Type Processes"
